Date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CCI,CCL,CI,CL,CMCSA,CME,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DLR,DUK,EA,ECL,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,GE,GILD,GIS,GM,GOOGL,GS,HAL,HD,HON,IBM,ICE,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MCHP,MDLZ,META,MLM,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOW,NUE,NVDA,O,ORCL,OXY,PEP,PFE,PG,PH,PLD,PM,PSX,QCOM,RCL,REGN,ROK,RTX,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TTWO,TXN,UNH,UPS,V,VLO,VMC,VRTX,VZ,WELL,WFC,WMT,XEL,XOM,ZTS
2018-07-19,81147200,19747200,,6761100,2055100,1980200,2055100,11481100,41267800,2539200,1505900,93538000,1429800,63247000,7171100,2711700,59260600,8677500,684100,4670800,2756800,14833900,3576700,2178700,3811300,3488700,4346100,44416329,1290600,5959200,2790800,3590600,24498800,9621100,4471400,6345200,2303400,6697049,17796800,1273100,3009000,1645500,1149000,947600,2490500,2889300,376900,2152600,8549536,40308800,38238700,1549800,15641895,6488400,4363800,6778700,38338000,4638500,6387800,3691100,3349218,15329967,1595600,15954600,3066900,5984600,16775300,1314700,10097500,1553400,3171000,759900,2742300,20152000,2264600,4869700,2272200,6273300,11350400,444700,3129214,9201100,3148700,7631641,11363600,40171600,39392100,6447200,4391500,168787000,4875100,856300,4766000,3770700,235752000,1965444,16656500,3495500,9241300,16596811,8010600,1298000,3099100,17196100,2333100,8150200,1283300,667000,868400,4090245,11415600,6194400,1721400,7049000,4496700,1726300,813600,1023400,68428822,5905200,2246800,2738600,88729500,1391500,5013900,2307600,2457900,7937000,2564300,715700,1080500,9524200,1405700,22219400,14649300,2924200,8659100,1405800
2018-07-20,82704800,11791900,,5763700,1110200,2221800,2440900,7792500,42879800,2252200,1786500,77688000,2490300,62893000,3325500,1816700,80432700,8982500,812400,4073900,5145300,12017500,5247000,3099800,3348900,3196800,3264300,26223659,979400,5617200,1793900,2462200,20732100,6331200,5394700,4128300,2832100,4199318,11787900,1494300,3013500,2153700,1027800,863900,2232900,1540000,361000,2211800,7581035,41531200,20405000,1705400,35732423,5656000,3427400,10949600,37938000,2683500,10584000,3564100,7139242,6709672,1840100,17380500,6758700,5835500,13578100,1105600,8588400,1326500,3829800,1563900,5424700,17208000,2801000,2695500,2762200,6759200,16163900,387700,2781178,6533900,4231700,7204686,8910000,56004000,32588100,4944800,3575100,150967000,5246400,678000,7197000,3219800,222352000,1642325,17232900,2934400,27559700,15532798,8234700,998500,3159600,11313100,2334800,10859700,1001900,965100,1034000,5109906,11024100,8035500,1792800,7510300,4342400,1383100,882000,889500,48517053,5287400,2455100,2102600,77433000,2202200,4358000,1959600,1776000,7153600,2291700,797300,1606400,12026500,2424400,17250400,14445300,4038900,9196300,1977600
2018-07-23,63957600,6316800,,4790900,1783300,1935700,2754800,7364300,44940800,1767000,1457900,77770000,1166500,82211000,2617900,1943700,74080200,8250000,646700,3587600,5941400,15764000,3542300,2227200,2433500,1676900,5332400,23832619,1314700,7936900,1394300,2538100,15656500,5456900,5359400,2911300,2789900,3941232,5447800,1115500,2844900,2226900,877800,1012400,2832100,1746300,505700,3315900,5937750,34942000,21358500,1207100,18849031,5119800,2988000,7687700,65446000,2788500,31042400,2264300,4837132,4077203,2191900,15945500,2859600,4631100,18140000,852900,9055700,1745200,3145300,1585300,3626200,22954000,2717900,2754300,2219000,6279600,16732000,348600,3909844,4729000,3605800,7266413,7728900,29707000,42781500,6605600,4837000,115052000,4198200,787600,8187500,3013900,301584000,1811882,17990200,3328200,7769300,20853074,5881600,1535400,2402800,6369900,1568000,8011800,1088900,1106500,1427100,6132904,8406800,3954500,2668800,8542800,2342800,1138800,790500,950000,49376329,4408200,2510000,2462100,164893500,1122200,3052800,1479600,1871000,7723600,2542400,963900,1388700,11703200,3333300,24584100,12450000,2481700,8425900,3026900
2018-07-24,74791600,7965000,,6545400,2545500,2433300,4202000,10903300,58201500,2440400,3230400,85574000,1932600,81158000,3155100,3182000,64761500,8450000,688300,3346600,9193600,21883800,5064700,4123600,4035200,1511500,5407100,23255265,1403300,4709100,1453900,4052300,17493900,6764600,4423500,3273400,5146300,3745411,5648800,1644000,4065500,3880200,899900,1468400,3076300,2850900,746900,3754400,7242452,47303000,28247000,1928200,11824171,8686500,4801600,10760100,107600000,2887400,24846300,5058100,4225848,4070614,3911300,17788700,2788800,7158800,14000400,1688400,13786100,1685100,9910000,3253400,3017400,23002000,3509100,3388400,2899800,8714500,28468700,488200,9791054,7627400,4223600,9931058,7254900,26316600,39011500,9324000,5220300,128515000,6054000,1926500,13719000,4795600,354620000,1639951,19885500,7053100,5095100,17804800,8297100,1283800,3221800,6034100,2163000,6637600,1205100,846700,1890800,12897913,9921500,5280500,4554000,8872000,4285800,2066200,1159100,1287000,67484015,4872000,2333000,2519700,143862000,2068200,4286700,2476500,2646000,8336700,3347500,1172900,1705000,23265200,3362400,27245000,16768500,4474400,11121000,2952500
2018-07-25,66839600,7494300,,5863900,2285200,2270300,2581500,9276400,82604900,2009300,1572200,74764000,1348100,92271000,2549400,7378100,57644100,8470000,492800,3743100,11988600,14232700,5041800,2160800,3075600,2717600,3334800,23533539,1657000,5148300,1560200,4056900,20658300,4586500,4278800,2272600,4371300,3556584,6756800,1145500,2582100,2944900,1238600,2443000,2767300,2602300,398600,3136500,7458079,92497700,35148000,1885300,11132811,7968400,3375900,42672300,51104000,2181500,22149400,4382700,4361898,3797921,2197600,19854800,2596500,6523000,13329100,1563700,21330600,1562100,8476800,2104600,4288700,22323000,4967900,4193400,5637600,9949500,58954200,953300,4000859,8150900,5236300,11023598,7483100,30702100,39749200,10608800,4076800,84678000,5542400,4482900,17960500,3102600,319112000,1722408,16354900,4610200,4762300,17171030,6208400,1340200,3879800,6212500,1671100,13143100,1137600,672700,3142900,8814978,11368000,5445100,2673600,7586700,3674500,1630400,1020400,2778600,127781491,5311000,2296700,2194900,106131000,1682400,8218400,3016900,6725700,8376000,3309900,2339000,1524500,15702800,1620900,15531100,17427300,3952900,9523600,2496200
2018-07-26,76304000,6812400,,5517000,2228000,2265800,4758200,11637500,192661100,2835800,1619000,198488000,1715200,85069000,2744000,3191200,46215000,11372500,407600,3766100,6327900,11169200,5385600,1792600,3106400,2011700,5836700,42992631,2283100,7360100,1820000,3414300,23518700,4579200,5544100,3292900,3585300,2786386,9466400,1245200,2812000,6273500,919100,999400,2755500,2860300,487200,3256400,7991120,103893000,13221200,1505900,11374588,14492500,3849900,16719400,54686000,1885500,17273200,4280000,5301849,4997788,2155700,28282500,2316600,7640600,11897800,1548800,12673100,2223000,4826100,2011800,3063400,38416000,7279900,7409800,4337800,13448200,169803700,2345500,3406567,10404300,11435400,11677235,5524900,31372100,28862500,7826800,6702200,69937000,6706200,3206500,18939500,2866500,325124000,1294231,15229900,4169200,5096300,24840567,9771100,948100,4999200,5323000,3212100,31025100,1268000,579300,1527000,9750899,11114800,4841100,3939300,6497500,5977700,1265300,1171600,1562700,58705498,4894800,2445600,2548000,69457500,1167700,5520400,2021300,3630300,10520800,5408000,2585700,2400700,11162000,1815600,14165300,19644900,4024600,13210100,2717400
2018-07-27,96096000,12905800,,4299000,2704000,3030900,3276100,17601100,161903800,4100200,1424800,193620000,1252700,79443000,3815800,2914700,57198900,13017500,571600,3939400,5458800,11194100,4649400,1594000,3256700,1277900,5497100,24206922,1530500,5587200,1596800,5924400,22050900,4545200,7580900,2588000,2321400,2709343,5717000,2466300,2097200,11612100,1006400,1056400,1752700,2423600,594800,2096700,4222263,46171100,11573900,1215300,8206805,9455900,5342300,12629300,48362000,1998200,10563200,3871200,3142099,3921768,1722600,67816700,2218500,6620400,12802700,1419200,10516900,1470800,3975500,1009900,3718900,80737000,4913000,4234100,4724000,8679800,60073700,1511400,2688608,12220200,5450900,8815357,7252100,37005300,30109700,6894800,4662700,89495000,6125700,2140700,16400500,1672600,295420000,1529837,14856100,2787300,4563700,22111971,7492900,1308100,4940300,5202400,3715600,13488800,1283700,1093900,1013800,6031844,15770300,3362100,2482800,5888100,3439700,1375400,1848400,1176600,60943985,3510800,2735000,2325100,85549500,2172800,4343900,1656800,2094700,7014900,3308700,1662900,1392100,14073700,3390200,17662900,14038200,3089800,18220800,2998200
2018-07-30,84118000,6466000,,5108300,2553200,5496800,2004700,9305400,160823400,2984700,1963200,131246000,1055500,75275000,4423000,3080400,58721000,9397500,492100,3988300,9844900,16339100,13837700,2422000,3241500,1738500,4801200,23349268,1267200,4934100,1292700,9522000,15300400,4669300,5729300,2908400,2994500,1968247,5199300,1538300,2306900,9488300,1390000,1520600,1812000,2053300,639400,2813000,4795261,35877000,9135500,1212800,8255716,5720900,5746400,9460600,43896000,2454100,9024700,2331100,3453275,3774177,2239000,35696600,2997000,11013100,13411600,1863500,8967900,1268200,5356000,1270500,4518400,34120000,5939300,3274800,4012800,7855700,65280800,1529300,2440438,6430600,4166200,10129130,10123700,34668300,25747800,6059200,3860400,182607000,7275300,1272800,12197000,2654900,340340000,1506926,20167300,3198900,3621800,21981486,7090700,1050600,3523200,5138200,3985900,9547700,1203500,758400,800900,5871991,14448400,4894300,1597200,5816900,3360500,1721400,1484300,1802100,84792932,4374800,1598600,2324200,102211500,3623200,4422500,1681500,2020400,12812400,2930500,2148500,1534200,16725000,2137600,22699900,18032100,3177800,11282800,2174900
2018-07-31,157492000,8691800,,5399400,2722700,2939500,3219000,10816400,118403400,4429300,3924400,114774000,1655200,63860000,4330400,2728400,64066000,7012500,512900,4911700,9438100,13608100,7608700,2921900,3243200,2848900,4741600,23094468,1547400,5422200,1888500,7442900,20900300,9351400,5894400,4510800,4856500,4073321,8421200,1293900,3691100,6231300,2095900,1336500,3021500,2467900,684700,4753400,11907466,38026900,12271000,1886200,14959799,6615100,7127700,16479300,39382000,2503700,10245300,2795900,3015237,5726013,3340800,36581200,2007600,7598900,15843800,4867900,12438800,1673600,4957800,986300,3239400,34177000,4416600,3530000,3518800,9298700,40356500,1251100,4273428,11759700,4686700,16184683,9714900,27655200,29301700,6672400,4952300,140854000,8265600,1724000,15314500,3188500,283988000,3767316,18808100,5069900,4892100,50837371,9878200,1189500,3501200,5934000,3831100,22350800,1663500,961500,1383100,8112481,9228200,5523300,2122500,5986900,5986100,2379500,1590500,2549800,62956068,6127800,2428900,2495700,76153500,2563800,5206300,2355900,2395100,7683300,4034600,4311800,1529400,16924200,3830300,21633800,20124300,3657100,11716800,3692500
2018-08-01,271742800,5330400,,4162900,2060600,3185000,2172700,8326600,75495200,2632800,2766300,83062000,1266700,42669000,3315400,2717800,69070700,7255000,1716500,4004600,5737200,13612200,6364500,1559100,2499400,6259600,4375900,21506025,1529900,5313200,1841300,5098100,21650000,9565900,4661000,4736100,2198500,2426215,6466600,1135200,3478500,4863900,2380800,1328400,2611100,3525500,527800,3613800,7656883,44126700,19388900,1096700,9291368,4246200,5684200,11179700,36994000,2510500,9216500,3086800,3735781,3544266,1954900,28060700,2218200,5770400,13531600,1839100,9904100,1447600,4971800,1392200,2942100,25590000,4614200,4252800,2723800,8114400,34042100,1196100,2471654,8070800,4279400,7949604,9194600,23628700,28200000,8429600,3800600,77905000,6878300,1476600,9885500,3227900,283556000,2109408,22933600,3417600,4169000,32734605,7556700,1453600,2862000,4657400,2679300,10706200,1864400,675200,1093300,5982744,11952400,15252600,1675500,4834900,5303600,2071300,1531700,1980500,41515609,5472600,1736800,4099300,151941000,2236700,5303000,3006700,1913000,7087700,3411600,2804300,1384500,12789400,1988200,19192700,15150000,3581500,8936300,2775900
2018-08-02,249616000,6023200,,4706200,1774700,2395400,2404500,9371700,52867100,2500400,1877100,87094000,907300,40312000,2481800,2655900,46427200,9387500,1637700,3269900,6269200,13248600,4195000,1256200,4946000,5071800,3607800,20529400,1350500,4669400,1904800,3779200,18033200,6806100,4639600,2893700,1343200,2723894,4027300,1207800,4075600,3535300,2127000,938800,2852200,3510600,476500,2317100,7132535,40318900,20206500,1030000,7631879,5629200,5298600,13066100,34704000,2579700,6558300,3543500,2368972,4018104,4277400,26452500,1716000,6563300,11058100,1623200,12009700,1597600,4321000,820400,4253500,18192000,3615000,6245900,2476800,7936100,32400000,1112400,2032841,6375400,3785000,7226379,7882500,26104300,28708000,7048800,4546000,71313000,5313800,924300,9166000,3081900,269668000,2336861,14227400,3355700,4167200,31879284,9261700,2425500,2718700,2781600,2627000,10618500,5626500,2148400,2549400,3547919,13636400,7535800,1701300,4985000,4906800,1711200,1750700,1413500,41306020,6055400,1562400,6327000,348225000,3536000,4516700,1854400,1653500,12300000,2588100,1223300,1684300,12337500,2288200,13489100,12918300,3273300,8364300,4942800
2018-08-03,133789600,4876100,,3945000,1478500,2100300,1563900,7032700,53232100,2176200,1673000,69210000,903400,24832000,1830400,2285200,50153800,7585000,824100,5028000,4425900,13680000,3594100,1305700,2644900,2852300,4324100,17590349,959300,4028500,1195700,3463500,13394300,4805500,5299400,2555100,1873700,2508898,4747500,1076200,3122300,5456500,1077300,767500,3682600,4117700,643000,1861800,6203710,25925100,11971000,962300,7354316,4628600,8204100,9374800,21264000,3053100,7336300,2309000,3282687,8424066,2829100,22008200,1593300,6498700,11016100,1247900,11462800,1050100,4572100,945400,3546800,15075000,2722800,3673100,3382400,9908100,24763400,702500,1554680,6341800,3075100,7333066,5426100,18659600,22958900,5184000,5108400,88484000,3762100,703900,6409500,1589600,214288000,1515286,14295800,3281600,3934500,27368375,7102800,1308400,2101800,3485100,1692000,7809400,2241200,1312200,1692100,3093147,8246100,4219500,1577100,4588300,4288600,1190600,1032600,1068000,35197746,4275200,1215900,2603300,204847500,7965600,3337900,1422300,1912900,4617500,2583000,1240000,1118000,7769900,2129300,13720400,17241600,2865600,7811100,4377700
2018-08-06,101701600,5134200,,3690700,1135800,1535300,1622200,8555000,83579700,1913800,1272700,67836000,1031100,22638000,2004600,3251100,41261500,10092500,639300,6673100,5421800,10121400,3125200,3334100,2456400,2211900,2542400,12897042,1106600,7177600,1285500,3247300,14345800,4738100,4455900,2425700,1472900,2823610,12715600,844200,3285600,3366600,1155700,808700,2640300,2396000,539800,1830800,5557808,22247900,16632600,1209700,6779285,3955100,4034300,5266800,22114000,2259600,5123500,2515700,3401357,4093730,2445100,26669000,1350600,5840000,9857400,1151700,10056100,3928400,5090900,1736700,3247200,17930000,3061300,2375200,8112800,6513800,49716200,542000,1272305,6938000,3837100,8600202,5086900,20265900,28776900,3531200,4999200,81981000,4280600,997000,5734500,2436800,207508000,1706825,13529300,3224200,6704800,27479572,5669200,1509900,3236700,2770300,1542600,10878400,2501900,769100,1118700,3091876,6505800,5060200,1311000,4348800,4468300,1316000,1013900,1232400,39835585,3398800,1412400,14881000,128464500,2998000,2970800,1398100,1603400,5143000,2401100,752400,761500,10768400,1480000,13360500,13954800,2375200,10041800,2644900
2018-08-07,102349600,8890900,,3329000,1415700,1885400,1781600,7530600,72822600,2349800,1418100,67550000,740400,29798000,1852800,2267400,43946200,9960000,1000900,6160100,4189200,12991100,4813000,3557400,2708300,3638900,2181100,11685997,1011800,5631400,1428100,3928300,18040500,5716400,4542000,2988100,1549900,2439751,15466900,671100,2629400,3858900,1090200,591400,4945400,1774000,492400,2823800,8595522,27961200,11081800,1144700,11811088,5759100,4347400,7652100,42506000,2399500,6557700,3052500,1803187,3670205,1504100,28322700,1381200,4664600,10562100,1414300,8632900,2552900,5095100,1088500,2754800,27277000,2422200,1929300,5529600,6774700,33398600,843400,1572262,5661900,4145800,8471298,5632300,16080200,21918600,4073600,5070000,79709000,5418900,1082000,5238500,1502500,258132000,1577515,11608000,3933400,6919600,18928575,6418000,1164600,3565500,3086600,2058100,7810900,1387200,477700,1386100,3491669,5869400,4598600,1051500,5745200,4575700,831500,1594000,1127200,36200146,4524800,902900,4777600,463137000,1753100,5234500,1462800,1957400,10034500,2606700,883400,1097800,7106900,2151900,13810900,13580100,3726200,10698100,2051900
2018-08-08,90102000,4535100,,4103100,1123400,1585400,2040000,8458800,52081400,3145900,1060300,79260000,573600,15801000,2228900,2333600,43689600,13892500,535200,3869000,9790800,10178900,3435100,2289300,2232100,5734000,1910500,13121646,1187800,5784400,2010700,3026700,13917100,18507400,5957200,2774000,2329000,1552805,11722900,945600,2429900,2740000,963500,772300,3590200,3146000,631700,1499900,4807178,22600900,13128800,888600,8429823,4400600,6007900,6759900,34344000,2522400,5250800,2176700,1878905,3745831,1502800,21990600,1055700,3721500,8997100,1241200,6810000,1740900,3901600,922600,1816100,21288000,2697900,2988000,3700800,4744600,22205200,555900,1258312,5302100,3171200,6821746,5884100,15487500,18074700,3776000,4406700,53947000,5327100,674900,4213000,1196600,262100000,1223746,10849400,4532100,5172900,25837440,4891300,726600,1721100,4319900,1411600,7912200,1328200,1161000,696600,2900720,7257200,4679600,984900,3549300,10954000,771700,796900,899900,29064448,4771000,792600,3106500,368568000,2162900,2890800,1494300,1603100,5389500,2009600,779300,903500,9457300,1630600,13778600,15123300,2910600,7275000,1918000
2018-08-09,93970400,6176100,,2578500,1722100,2092000,2057600,9514900,46653400,2766500,1231700,97208000,588100,27563000,2435500,2301800,38219100,42005000,634600,4685700,8309200,11044200,3338500,1743600,3606600,2981800,2979200,18270028,886900,5975600,3637100,3572600,14098900,9074000,5218300,1484300,3782500,1443502,7042000,1084900,1658000,4261100,891500,697100,2071000,1874800,963700,2096100,6420179,35682600,15046400,1115600,6778847,5835400,2498100,12413800,27326000,2951900,6172500,2466000,2772141,3235801,1335300,23795600,1107600,4057800,9694200,999100,8924100,1003300,3298100,1048200,4206500,32915000,2444900,2764500,6251400,5395000,19732100,594100,2167870,4646700,3027600,7495086,7583400,13677200,34538400,3419600,5400500,48203000,4558500,1654800,6053500,2159000,204280000,1332106,14708000,14625200,4115400,20121282,5167400,1100200,1652500,2600500,1897600,6629700,2041000,1000600,806600,5203657,7175400,3993700,1293600,4760800,7202200,1188500,732000,805400,22388046,4639400,856800,2317500,257757000,1558400,3505200,2315000,2050100,5679300,2175600,953300,837000,10768100,2465200,15859500,14183700,2870500,9828500,2347000
