top_n,max_per_sector,exit_rank_buffer,dma_exit,regime_dma,min_price,min_avg_value_cr,exit_cutoff,cagr_pct,sharpe,sortino,max_dd_pct,calmar,win_rate,trades,composite
10,4,13,100,150,0,10,23,16.48,0.598,0.864,-37.21,0.443,49.5,2027,0.2646
10,2,8,150,200,100,10,18,15.46,0.55,0.74,-32.17,0.481,39.6,1404,0.2641
12,2,18,100,200,0,10,30,15.75,0.552,0.743,-32.93,0.478,42.9,2663,0.264
8,2,18,250,200,0,10,26,16.22,0.561,0.784,-34.56,0.469,42.9,821,0.2636
15,2,8,200,200,0,10,23,14.65,0.501,0.67,-27.99,0.523,44.0,2844,0.262
8,4,13,150,150,0,10,21,16.42,0.585,0.852,-36.7,0.447,48.4,1034,0.2619
7,4,18,150,150,0,10,25,16.5,0.586,0.838,-37.06,0.445,50.5,887,0.2611
8,3,8,200,150,0,10,16,16.63,0.601,0.86,-38.29,0.434,47.3,1010,0.2608
10,3,18,250,200,0,10,28,16.97,0.589,0.81,-38.35,0.443,44.0,1002,0.2608
10,3,18,150,200,0,10,28,16.35,0.565,0.766,-35.61,0.459,42.9,1248,0.2594
7,3,18,250,150,0,10,25,16.58,0.591,0.838,-37.8,0.439,49.5,806,0.2593
8,2,23,150,200,0,10,31,16.3,0.563,0.785,-35.48,0.459,42.9,984,0.2588
8,4,13,200,150,0,10,21,16.01,0.568,0.826,-35.22,0.455,48.4,948,0.2583
15,2,8,100,200,100,5,23,14.61,0.533,0.721,-30.21,0.484,45.1,4541,0.2578
7,3,13,250,200,100,10,20,16.24,0.572,0.795,-36.05,0.45,40.7,709,0.2576
12,2,8,250,200,100,10,20,14.92,0.532,0.718,-30.96,0.482,40.7,1553,0.2562
12,3,8,200,200,100,10,20,15.1,0.539,0.745,-31.86,0.474,40.7,1339,0.2553
7,2,13,250,200,100,10,20,16.49,0.583,0.804,-37.7,0.437,40.7,711,0.2552
15,2,8,100,150,50,10,23,15.17,0.554,0.785,-32.96,0.46,47.3,4723,0.255
7,2,23,150,200,50,10,30,15.95,0.551,0.745,-34.58,0.461,45.1,818,0.254
8,3,18,250,200,100,10,26,16.02,0.568,0.791,-35.89,0.446,42.9,794,0.2536
7,2,8,150,200,50,10,15,15.87,0.54,0.727,-33.84,0.469,42.9,914,0.2533
8,3,18,100,150,0,10,26,16.14,0.573,0.833,-36.53,0.442,47.3,1487,0.2533
8,3,23,250,200,100,10,31,16.01,0.568,0.79,-35.89,0.446,42.9,794,0.2532
7,4,23,200,150,0,10,30,16.28,0.578,0.82,-37.18,0.438,50.5,802,0.253
7,2,8,200,200,50,10,15,15.99,0.543,0.732,-34.41,0.465,41.8,767,0.2524
10,3,13,250,200,0,10,23,16.51,0.57,0.778,-37.27,0.443,42.9,1053,0.2524
7,4,13,250,200,50,10,20,16.73,0.579,0.78,-38.38,0.436,44.0,673,0.2523
7,3,13,200,200,50,10,20,16.62,0.573,0.775,-37.78,0.44,44.0,708,0.2522
10,3,18,200,200,0,10,28,16.52,0.57,0.778,-37.36,0.442,42.9,1043,0.252
7,3,18,250,200,100,10,25,16.18,0.569,0.79,-36.57,0.442,40.7,706,0.2517
7,2,13,200,200,50,10,20,16.16,0.556,0.752,-35.73,0.452,42.9,730,0.2515
12,3,8,250,200,100,10,20,15.13,0.538,0.742,-32.42,0.467,41.8,1285,0.2513
7,3,8,250,150,0,10,15,16.16,0.571,0.809,-36.74,0.44,47.3,835,0.2512
15,3,13,250,200,100,10,28,14.58,0.526,0.717,-30.56,0.477,40.7,1759,0.251
8,2,13,200,200,50,10,21,15.84,0.545,0.74,-34.4,0.46,45.1,839,0.2508
8,2,13,200,200,0,10,21,16.17,0.556,0.768,-35.84,0.451,41.8,868,0.2507
7,4,18,250,150,0,10,25,16.48,0.585,0.829,-38.53,0.428,50.5,805,0.2502
12,3,18,150,200,100,10,30,15.36,0.549,0.755,-33.72,0.455,41.8,1567,0.2501
12,4,8,150,200,0,10,20,16.11,0.565,0.758,-36.5,0.441,42.9,1707,0.2492
12,2,13,100,200,50,10,25,15.21,0.526,0.712,-32.11,0.474,40.7,2756,0.249
15,3,13,100,200,0,10,28,16.0,0.571,0.779,-36.72,0.436,42.9,3502,0.249
12,2,8,100,150,100,10,20,15.12,0.559,0.802,-33.99,0.445,48.4,2974,0.2488
7,3,13,200,150,0,10,20,16.15,0.57,0.816,-37.09,0.436,48.4,826,0.2484
7,4,23,250,150,0,10,30,16.24,0.574,0.814,-37.54,0.433,50.5,797,0.2483
10,3,18,100,200,100,10,28,15.92,0.574,0.783,-36.81,0.432,40.7,2069,0.2483
12,3,8,150,200,100,10,20,15.19,0.542,0.75,-33.25,0.457,41.8,1591,0.2476
8,4,8,100,150,0,10,16,16.24,0.572,0.833,-37.58,0.432,48.4,1658,0.247
7,3,18,100,150,0,10,25,16.17,0.573,0.824,-37.5,0.431,49.5,1296,0.2469
7,3,23,250,200,100,10,30,16.05,0.562,0.782,-36.56,0.439,40.7,700,0.2468
7,4,8,100,150,0,10,15,16.2,0.575,0.822,-37.73,0.429,49.5,1361,0.2467
7,4,8,250,150,0,10,15,16.01,0.563,0.797,-36.59,0.437,48.4,833,0.2462
7,3,8,200,150,0,10,15,15.91,0.559,0.794,-36.12,0.44,47.3,849,0.246
7,3,18,200,200,50,10,25,16.42,0.564,0.762,-37.87,0.434,44.0,700,0.2447
7,3,23,250,150,0,10,30,16.1,0.569,0.81,-37.44,0.43,49.5,798,0.2447
7,2,18,250,200,0,10,25,16.23,0.553,0.774,-36.75,0.442,42.9,697,0.2444
12,2,8,200,200,0,10,20,14.94,0.508,0.675,-31.08,0.481,41.8,1673,0.2442
12,2,23,100,200,50,10,35,14.98,0.515,0.702,-31.76,0.472,42.9,2589,0.243
15,2,23,250,200,100,10,38,13.17,0.459,0.607,-24.95,0.528,38.5,1916,0.2426
7,4,8,200,150,0,10,15,15.94,0.559,0.795,-36.77,0.433,47.3,857,0.2424
10,2,23,100,200,50,10,33,15.11,0.52,0.699,-32.41,0.466,40.7,2070,0.2424
7,2,18,250,200,100,10,25,16.17,0.57,0.786,-38.08,0.425,40.7,711,0.2421
7,3,13,150,150,0,10,20,15.94,0.559,0.804,-36.83,0.433,48.4,900,0.2418
7,4,18,200,150,0,10,25,16.13,0.568,0.809,-37.91,0.425,50.5,812,0.2417
12,2,23,100,200,0,10,35,15.11,0.521,0.699,-32.59,0.464,42.9,2641,0.2417
7,2,23,250,200,100,10,30,16.17,0.57,0.786,-38.19,0.423,40.7,703,0.2416
10,4,18,250,200,0,10,28,16.52,0.57,0.784,-39.0,0.423,45.1,989,0.2413
8,2,13,250,200,0,10,21,15.71,0.533,0.737,-34.71,0.453,41.8,846,0.241
10,2,8,150,200,50,10,18,15.31,0.527,0.704,-33.46,0.457,41.8,1429,0.241
7,4,13,100,150,0,10,20,16.35,0.578,0.832,-39.25,0.417,50.5,1328,0.2408
10,3,23,100,200,100,10,33,15.73,0.564,0.769,-36.81,0.427,41.8,2057,0.2408
10,4,8,100,200,100,10,18,15.99,0.574,0.784,-38.17,0.419,41.8,2135,0.2404
10,2,8,150,200,0,10,18,15.71,0.536,0.726,-35.07,0.448,42.9,1491,0.2403
15,3,8,250,200,100,10,23,14.44,0.52,0.707,-31.22,0.463,41.8,1814,0.2403
10,3,8,100,200,100,10,18,15.68,0.561,0.769,-36.74,0.427,41.8,2138,0.2396
10,4,8,250,200,0,10,18,16.32,0.564,0.763,-38.42,0.425,44.0,1087,0.2394
7,2,23,100,200,0,10,30,16.14,0.552,0.773,-37.22,0.434,42.9,1326,0.2393
7,3,13,250,150,0,10,20,15.99,0.562,0.799,-37.59,0.426,48.4,825,0.239
10,4,18,200,200,0,10,28,16.31,0.56,0.765,-38.33,0.425,45.1,1012,0.2383
8,3,23,150,200,0,10,31,16.19,0.55,0.771,-37.4,0.433,42.9,950,0.238
15,3,8,200,200,100,10,23,14.42,0.518,0.707,-31.43,0.459,41.8,1898,0.2378
8,2,13,150,200,0,10,21,15.85,0.539,0.747,-35.98,0.44,40.7,1014,0.2376
15,2,8,150,150,100,10,23,13.93,0.516,0.724,-30.27,0.46,48.4,3325,0.2375
10,2,23,100,200,0,10,33,15.68,0.538,0.734,-35.5,0.442,40.7,2101,0.2374
10,2,18,100,200,0,10,28,15.79,0.541,0.735,-36.08,0.438,41.8,2117,0.237
7,4,8,150,150,0,10,15,15.93,0.56,0.792,-37.64,0.423,46.2,953,0.2369
8,3,13,100,150,0,10,21,16.01,0.568,0.825,-38.44,0.416,48.4,1532,0.2365
7,3,23,200,200,50,10,30,16.12,0.552,0.745,-37.63,0.428,45.1,695,0.2363
12,2,18,100,200,50,10,30,15.2,0.525,0.714,-33.81,0.45,42.9,2606,0.236
12,3,23,100,200,0,10,35,16.0,0.56,0.756,-37.96,0.422,42.9,2615,0.2359
15,3,23,100,200,0,10,38,15.49,0.547,0.739,-36.0,0.43,44.0,3345,0.2355
7,4,13,200,150,0,10,20,15.89,0.557,0.794,-37.7,0.421,50.5,825,0.2345
12,2,8,150,200,0,10,20,14.88,0.506,0.672,-32.13,0.463,41.8,1983,0.2341
7,4,13,150,150,0,10,20,15.84,0.555,0.795,-37.71,0.42,49.5,887,0.2331
15,2,8,100,150,0,10,23,14.62,0.518,0.739,-32.5,0.45,46.2,4762,0.2331
8,2,18,100,200,50,10,26,15.77,0.542,0.736,-36.71,0.429,44.0,1548,0.2329
10,4,18,150,200,0,10,28,15.84,0.542,0.738,-36.9,0.429,45.1,1230,0.2326
10,3,23,150,200,0,10,33,15.53,0.528,0.712,-35.27,0.441,44.0,1238,0.2325
7,2,13,250,200,0,10,20,16.01,0.543,0.758,-37.5,0.427,42.9,710,0.2318
10,3,13,100,200,100,10,23,15.69,0.561,0.766,-38.02,0.413,41.8,2080,0.2317
8,3,8,150,200,0,10,16,16.29,0.555,0.767,-39.19,0.416,41.8,1056,0.2305
7,2,8,100,200,100,10,15,16.13,0.564,0.785,-39.5,0.409,41.8,1411,0.2303
7,2,18,200,200,0,10,25,15.97,0.542,0.757,-37.6,0.425,41.8,709,0.23
7,3,18,250,200,50,10,25,16.13,0.551,0.745,-38.7,0.417,44.0,671,0.2298
8,2,23,100,200,0,10,31,16.2,0.554,0.772,-39.04,0.415,41.8,1554,0.2297
7,4,13,250,150,0,10,20,15.85,0.554,0.784,-38.3,0.414,50.5,823,0.2294
12,3,18,100,200,0,10,30,15.91,0.553,0.748,-38.54,0.413,41.8,2607,0.2283
15,3,18,100,200,0,10,33,15.09,0.529,0.718,-34.97,0.432,41.8,3390,0.2282
15,3,18,250,200,100,10,33,14.23,0.509,0.693,-31.75,0.448,41.8,1707,0.2282
8,2,23,100,200,50,10,31,15.5,0.528,0.718,-35.98,0.431,42.9,1540,0.2276
15,2,18,150,150,100,10,33,13.49,0.493,0.683,-29.27,0.461,42.9,2703,0.2273
15,3,13,100,150,100,10,28,14.03,0.512,0.728,-31.65,0.443,48.4,3603,0.2272
15,3,18,100,150,100,10,33,14.12,0.515,0.731,-32.06,0.44,47.3,3535,0.2268
10,2,18,100,200,50,10,28,14.94,0.511,0.687,-33.69,0.443,40.7,2084,0.2265
15,3,23,250,200,100,10,38,14.19,0.507,0.69,-31.78,0.446,41.8,1712,0.2263
7,4,18,150,200,50,10,25,16.0,0.544,0.737,-38.45,0.416,44.0,802,0.2262
15,2,13,150,150,100,10,28,13.41,0.487,0.674,-28.88,0.464,42.9,2840,0.2261
7,2,23,100,200,100,10,30,16.0,0.558,0.778,-39.74,0.403,42.9,1375,0.2248
10,2,18,100,200,100,10,28,15.27,0.538,0.729,-36.62,0.417,41.8,2066,0.2243
7,3,18,150,200,50,10,25,15.94,0.541,0.732,-38.45,0.415,44.0,798,0.2242
7,4,23,250,200,50,10,30,15.95,0.545,0.736,-38.84,0.411,44.0,666,0.2239
15,3,13,150,200,100,10,28,13.9,0.489,0.662,-30.34,0.458,44.0,2196,0.2238
15,2,8,150,200,50,10,23,14.27,0.488,0.652,-31.19,0.458,44.0,3289,0.2234
7,4,18,200,200,50,10,25,16.07,0.549,0.74,-39.53,0.407,42.9,687,0.2231
10,4,23,250,200,0,10,33,15.93,0.544,0.749,-38.89,0.41,45.1,964,0.2229
12,4,18,100,200,0,10,30,15.81,0.551,0.75,-39.06,0.405,44.0,2611,0.2229
7,4,18,250,200,50,10,25,15.9,0.542,0.732,-38.7,0.411,42.9,669,0.2226
15,2,23,150,150,100,10,38,13.34,0.484,0.669,-29.05,0.459,42.9,2672,0.2223
10,2,13,100,200,50,10,23,14.66,0.495,0.662,-32.69,0.449,40.7,2141,0.222
7,4,23,150,200,50,10,30,15.78,0.534,0.723,-38.06,0.415,45.1,802,0.2215
10,2,23,100,200,100,10,33,15.13,0.529,0.716,-36.19,0.418,40.7,2058,0.2213
15,2,18,250,200,100,10,33,12.78,0.436,0.577,-25.22,0.507,38.5,1944,0.2211
15,3,18,150,200,100,10,33,13.84,0.487,0.659,-30.51,0.454,42.9,2171,0.2211
7,2,13,200,200,0,10,20,15.78,0.533,0.743,-38.17,0.413,41.8,726,0.2202
15,4,13,100,200,0,10,28,15.15,0.528,0.719,-36.3,0.417,42.9,3404,0.2202
7,4,13,150,200,50,10,20,15.99,0.541,0.732,-39.32,0.407,44.0,816,0.2201
7,4,23,100,200,100,10,30,15.79,0.544,0.754,-39.21,0.403,42.9,1340,0.219
15,2,8,250,200,100,10,23,13.05,0.45,0.597,-26.87,0.486,41.8,2472,0.2188
7,3,8,100,150,0,10,15,15.5,0.542,0.773,-38.39,0.404,47.3,1379,0.2187
10,3,23,200,200,0,10,33,15.6,0.527,0.718,-37.65,0.414,45.1,1021,0.2185
7,3,23,150,200,50,10,30,15.68,0.53,0.716,-38.06,0.412,44.0,800,0.2183
7,3,13,100,150,0,10,20,15.76,0.552,0.795,-39.99,0.394,49.5,1325,0.2177
12,3,18,100,200,100,10,30,14.56,0.507,0.695,-33.89,0.43,42.9,2501,0.2176
15,2,13,250,200,100,10,28,12.83,0.439,0.581,-25.87,0.496,38.5,2059,0.2176
15,3,23,100,150,100,10,38,13.91,0.504,0.715,-32.38,0.429,47.3,3515,0.2164
10,2,13,100,200,0,10,23,15.04,0.505,0.684,-35.21,0.427,40.7,2155,0.2157
7,2,18,100,200,0,10,25,15.78,0.533,0.745,-39.15,0.403,41.8,1365,0.2148
7,2,13,100,200,100,10,20,15.81,0.548,0.765,-40.36,0.392,41.8,1372,0.2146
7,4,23,200,200,50,10,30,15.79,0.536,0.723,-39.49,0.4,44.0,692,0.2144
7,3,8,150,150,0,10,15,15.53,0.539,0.765,-39.1,0.397,46.2,935,0.2141
7,4,13,200,200,50,10,20,16.04,0.545,0.736,-40.89,0.392,42.9,702,0.2138
7,2,13,100,200,0,10,20,15.58,0.524,0.73,-38.22,0.408,41.8,1356,0.2135
15,2,8,200,200,100,10,23,13.08,0.453,0.6,-27.78,0.471,42.9,2639,0.2134
15,3,23,150,200,100,10,38,13.75,0.481,0.65,-31.01,0.443,42.9,2144,0.213
7,3,13,150,200,50,10,20,15.8,0.531,0.715,-39.38,0.401,44.0,810,0.2129
7,3,23,250,200,50,10,30,15.64,0.529,0.713,-38.94,0.401,44.0,674,0.2123
15,3,8,100,150,100,10,23,14.09,0.513,0.727,-34.05,0.414,49.5,3765,0.2123
7,2,13,150,200,0,10,20,15.46,0.518,0.725,-37.84,0.409,40.7,837,0.2116
7,3,23,100,200,100,10,30,15.46,0.535,0.747,-39.15,0.395,41.8,1356,0.2113
7,3,18,100,200,100,10,25,15.53,0.539,0.753,-39.63,0.392,41.8,1361,0.2112
15,2,13,200,200,100,10,28,12.75,0.435,0.575,-26.25,0.486,39.6,2191,0.2112
8,3,18,150,200,0,10,26,15.44,0.515,0.721,-37.65,0.41,40.7,941,0.2111
7,3,8,100,200,100,10,15,15.64,0.543,0.755,-40.26,0.388,41.8,1389,0.2108
7,4,18,100,200,100,10,25,15.6,0.535,0.743,-39.71,0.393,41.8,1360,0.2104
8,4,23,150,200,0,10,31,15.43,0.515,0.722,-37.85,0.408,41.8,954,0.21
7,2,8,100,200,0,10,15,15.45,0.518,0.72,-38.17,0.405,40.7,1458,0.2098
7,3,13,100,200,100,10,20,15.56,0.54,0.754,-40.0,0.389,41.8,1361,0.2098
15,3,8,150,200,100,10,23,13.82,0.485,0.655,-31.98,0.432,42.9,2340,0.2095
7,2,8,100,200,50,10,15,15.21,0.504,0.68,-36.61,0.416,40.7,1409,0.2093
7,2,8,150,200,0,10,15,15.32,0.511,0.71,-37.43,0.409,39.6,915,0.209
10,3,13,200,200,0,10,23,15.39,0.517,0.704,-38.14,0.404,44.0,1084,0.2088
12,2,23,150,200,100,10,35,13.97,0.486,0.652,-32.69,0.427,39.6,1682,0.2078
10,4,13,100,200,100,10,23,14.96,0.523,0.709,-37.69,0.397,42.9,2108,0.2077
8,2,18,100,200,0,10,26,15.54,0.525,0.731,-39.28,0.396,40.7,1572,0.2076
7,2,18,100,200,100,10,25,15.68,0.542,0.756,-40.99,0.382,41.8,1376,0.2072
7,3,23,200,200,0,10,30,15.56,0.519,0.72,-39.0,0.399,45.1,671,0.2072
8,4,13,100,150,0,10,21,15.19,0.524,0.761,-38.44,0.395,48.4,1550,0.207
12,2,18,150,200,100,10,30,14.1,0.493,0.662,-33.61,0.419,39.6,1707,0.2068
10,4,23,200,200,0,10,33,15.45,0.52,0.71,-38.9,0.397,45.1,1006,0.2067
7,2,18,100,200,50,10,25,15.06,0.502,0.679,-36.64,0.411,44.0,1327,0.2065
7,3,13,250,200,50,10,20,15.56,0.523,0.707,-39.51,0.394,44.0,681,0.206
12,4,23,100,200,0,10,35,15.47,0.534,0.725,-40.09,0.386,45.1,2569,0.2059
15,2,8,150,200,0,10,23,13.76,0.456,0.609,-30.59,0.45,42.9,3280,0.2052
10,2,8,100,200,100,10,18,14.58,0.502,0.679,-35.68,0.409,41.8,2244,0.2049
10,4,8,150,200,0,10,18,15.23,0.515,0.694,-38.47,0.396,45.1,1351,0.204
8,2,8,100,200,0,10,16,15.17,0.506,0.7,-37.8,0.401,40.7,1725,0.2029
8,3,8,250,200,0,10,16,15.75,0.53,0.726,-41.12,0.383,40.7,863,0.2029
8,3,23,250,200,0,10,31,15.61,0.522,0.727,-40.39,0.387,41.8,789,0.2019
12,4,13,100,200,50,10,25,14.88,0.512,0.698,-37.74,0.394,45.1,2621,0.2018
10,4,13,250,200,0,10,23,15.33,0.514,0.7,-39.13,0.392,45.1,1026,0.2016
12,3,13,100,200,50,10,25,14.64,0.498,0.677,-36.19,0.405,42.9,2630,0.2015
12,3,18,100,200,50,10,30,14.75,0.505,0.686,-37.02,0.399,44.0,2551,0.2014
8,3,23,200,200,0,10,31,15.39,0.513,0.716,-39.31,0.392,41.8,825,0.2008
10,2,13,100,200,100,10,23,14.59,0.502,0.677,-36.56,0.399,39.6,2095,0.2005
7,3,23,150,200,0,10,30,15.21,0.503,0.697,-38.23,0.398,44.0,782,0.1999
12,3,23,100,200,100,10,35,14.08,0.483,0.665,-34.05,0.414,40.7,2519,0.1998
10,4,23,150,200,0,10,33,15.01,0.504,0.685,-37.94,0.396,45.1,1204,0.1993
8,4,23,200,200,0,10,31,15.13,0.501,0.7,-38.05,0.398,41.8,814,0.1992
10,4,13,150,200,0,10,23,14.9,0.497,0.675,-37.22,0.4,45.1,1268,0.199
10,3,23,250,200,0,10,33,15.23,0.509,0.698,-39.27,0.388,44.0,985,0.1975
10,4,18,100,200,100,10,28,14.67,0.509,0.69,-38.09,0.385,41.8,2110,0.1962
10,4,23,100,200,100,10,33,14.67,0.509,0.69,-38.09,0.385,41.8,2110,0.1962
7,3,18,150,200,0,10,25,15.3,0.506,0.706,-39.6,0.386,42.9,802,0.1956
8,2,13,100,200,50,10,21,14.64,0.485,0.655,-36.45,0.402,42.9,1583,0.1948
7,3,23,100,200,0,10,30,15.19,0.503,0.698,-39.39,0.386,42.9,1278,0.1939
12,3,23,100,200,50,10,35,14.49,0.491,0.663,-36.72,0.394,44.0,2548,0.1935
15,2,23,100,200,0,10,38,13.45,0.443,0.591,-30.84,0.436,42.9,3540,0.1933
8,3,8,200,200,0,10,16,15.39,0.513,0.705,-40.96,0.376,40.7,888,0.1927
7,4,8,250,200,50,10,15,15.11,0.503,0.672,-39.44,0.383,42.9,706,0.1926
8,4,8,150,200,0,10,16,15.26,0.506,0.701,-40.1,0.381,40.7,1038,0.1926
12,3,13,100,200,100,10,25,14.09,0.485,0.671,-35.46,0.397,41.8,2550,0.1926
15,2,18,100,200,0,10,33,13.56,0.448,0.596,-31.73,0.427,42.9,3653,0.1914
8,4,23,250,200,0,10,31,15.08,0.498,0.694,-39.29,0.384,42.9,777,0.1912
12,3,8,100,200,100,10,20,13.97,0.478,0.663,-35.1,0.398,41.8,2613,0.1904
7,4,13,100,200,100,10,20,14.95,0.507,0.704,-40.07,0.373,41.8,1358,0.1891
10,4,13,200,200,0,10,23,14.98,0.498,0.679,-39.54,0.379,45.1,1065,0.1888
10,3,13,150,200,0,10,23,14.52,0.48,0.647,-37.08,0.392,42.9,1301,0.188
7,3,18,100,200,0,10,25,15.41,0.509,0.707,-41.77,0.369,41.8,1325,0.1876
8,2,8,100,200,50,10,16,14.47,0.475,0.642,-36.71,0.394,42.9,1676,0.1873
15,4,23,100,200,0,10,38,14.18,0.477,0.648,-36.16,0.392,42.9,3293,0.1872
15,2,18,200,200,100,10,33,12.25,0.406,0.536,-26.64,0.46,38.5,2079,0.1868
12,3,8,100,200,50,10,20,14.34,0.483,0.655,-37.14,0.386,45.1,2753,0.1864
8,3,13,150,200,0,10,21,14.91,0.489,0.685,-39.13,0.381,41.8,983,0.1863
15,4,18,100,200,0,10,33,14.16,0.476,0.648,-36.24,0.391,40.7,3327,0.1861
12,2,8,150,200,100,10,20,13.54,0.46,0.622,-33.49,0.404,40.7,1898,0.186
12,2,8,100,200,50,10,20,13.93,0.462,0.624,-34.99,0.398,41.8,3103,0.1841
7,3,23,250,200,0,10,30,14.89,0.486,0.671,-39.48,0.377,45.1,658,0.1835
12,2,13,150,200,100,10,25,13.53,0.462,0.622,-34.37,0.394,40.7,1790,0.182
15,2,13,100,200,0,10,28,13.34,0.436,0.582,-32.08,0.416,42.9,4013,0.1813
10,3,13,100,200,50,10,23,14.67,0.493,0.668,-39.96,0.367,45.1,2128,0.181
7,4,23,200,200,0,10,30,14.76,0.48,0.662,-39.31,0.375,45.1,668,0.1802
10,3,18,100,200,50,10,28,14.65,0.494,0.671,-40.38,0.363,45.1,2093,0.179
8,4,8,250,200,0,10,16,14.91,0.488,0.669,-40.7,0.366,40.7,847,0.1788
15,4,8,100,200,50,10,23,13.77,0.461,0.624,-35.56,0.387,42.9,3519,0.1784
7,4,8,100,200,100,10,15,14.71,0.497,0.688,-41.0,0.359,41.8,1390,0.1783
10,4,23,100,200,50,10,33,14.68,0.496,0.674,-40.93,0.359,46.2,2108,0.1778
7,3,8,200,200,50,10,15,14.66,0.48,0.645,-39.6,0.37,42.9,731,0.1777
7,2,23,100,200,50,10,30,14.5,0.476,0.644,-38.84,0.373,42.9,1311,0.1777
12,4,8,100,200,50,10,20,14.27,0.481,0.653,-38.62,0.369,42.9,2707,0.1776
10,3,23,100,200,50,10,33,14.5,0.487,0.661,-39.81,0.364,46.2,2064,0.1774
15,4,8,100,200,100,10,23,13.16,0.445,0.597,-32.99,0.399,42.9,3504,0.1773
7,3,18,100,200,50,10,25,15.01,0.494,0.668,-41.84,0.359,44.0,1311,0.1772
15,3,8,100,200,0,10,23,13.82,0.461,0.627,-36.13,0.382,41.8,3873,0.1763
8,3,23,150,200,50,10,31,14.31,0.467,0.638,-37.96,0.377,45.1,929,0.1762
7,3,18,250,200,0,10,25,14.92,0.488,0.674,-41.34,0.361,44.0,667,0.176
7,4,23,150,200,0,10,30,14.59,0.472,0.652,-39.12,0.373,44.0,784,0.1759
7,3,8,250,200,0,10,15,14.78,0.48,0.66,-40.39,0.366,42.9,706,0.1758
7,3,23,100,200,50,10,30,15.01,0.495,0.671,-42.55,0.353,44.0,1305,0.1747
8,3,13,200,200,50,10,21,14.47,0.475,0.646,-39.47,0.367,44.0,801,0.1741
7,4,18,250,200,0,10,25,14.87,0.486,0.669,-41.73,0.356,44.0,663,0.173
12,4,18,100,200,50,10,30,14.09,0.475,0.645,-38.68,0.364,46.2,2571,0.173
8,3,13,250,200,50,10,21,14.47,0.475,0.645,-39.77,0.364,44.0,782,0.1728
7,4,8,250,200,0,10,15,14.62,0.473,0.65,-40.18,0.364,42.9,699,0.1722
12,4,23,100,200,50,10,35,14.09,0.474,0.644,-38.87,0.362,46.2,2558,0.1719
7,3,8,250,200,50,10,15,14.49,0.473,0.632,-39.95,0.363,42.9,724,0.1717
10,3,8,100,200,50,10,18,14.21,0.47,0.633,-38.94,0.365,45.1,2174,0.1717
7,2,13,100,200,50,10,20,14.34,0.465,0.625,-38.96,0.368,42.9,1347,0.1711
15,4,13,100,200,100,10,28,13.0,0.437,0.586,-33.21,0.391,40.7,3421,0.1711
15,2,8,100,150,100,10,23,12.79,0.447,0.629,-33.45,0.382,45.1,4534,0.171
15,2,13,100,150,100,10,28,12.53,0.435,0.607,-31.87,0.393,44.0,4059,0.171
15,2,23,200,200,100,10,38,11.91,0.387,0.509,-26.93,0.442,38.5,2040,0.171
8,4,13,250,200,50,10,21,14.35,0.469,0.636,-39.43,0.364,45.1,774,0.1707
7,3,8,200,200,0,10,15,14.59,0.471,0.647,-40.28,0.362,42.9,726,0.1706
15,2,18,100,200,50,10,33,12.69,0.407,0.538,-30.26,0.419,42.9,3633,0.1705
15,4,23,100,200,50,10,38,13.5,0.45,0.607,-35.8,0.377,42.9,3284,0.1695
12,3,13,100,200,0,10,25,14.24,0.472,0.639,-39.72,0.359,41.8,2704,0.1694
15,3,18,100,200,50,10,33,13.44,0.444,0.598,-35.25,0.381,40.7,3361,0.1692
12,3,8,100,200,0,10,20,14.28,0.475,0.632,-40.2,0.355,41.8,2857,0.1688
10,4,18,100,200,50,10,28,14.37,0.48,0.652,-40.94,0.351,46.2,2113,0.1686
7,3,13,150,200,0,10,20,14.54,0.471,0.655,-40.72,0.357,41.8,804,0.1681
15,4,13,100,200,50,10,28,13.38,0.442,0.597,-35.33,0.379,42.9,3362,0.1675
8,4,13,200,200,50,10,21,14.15,0.459,0.625,-38.86,0.364,45.1,797,0.1673
8,3,13,150,200,50,10,21,14.34,0.467,0.636,-40.18,0.357,44.0,959,0.1669
15,4,18,100,200,50,10,33,13.47,0.447,0.606,-36.12,0.373,42.9,3333,0.1668
12,2,13,100,200,0,10,25,13.21,0.425,0.572,-33.84,0.39,40.7,2864,0.166
7,3,13,200,200,0,10,20,14.64,0.476,0.661,-42.11,0.348,42.9,702,0.1653
10,4,13,100,200,50,10,23,14.33,0.476,0.645,-41.3,0.347,46.2,2155,0.1652
8,3,18,150,200,50,10,26,14.1,0.457,0.623,-39.06,0.361,44.0,941,0.1651
8,4,8,200,200,0,10,16,14.4,0.466,0.642,-40.67,0.354,39.6,874,0.1649
8,4,13,150,200,50,10,21,14.08,0.455,0.621,-38.92,0.362,44.0,954,0.1647
15,2,18,100,150,100,10,33,12.37,0.422,0.59,-31.78,0.389,42.9,3915,0.1643
8,3,18,250,200,0,10,26,14.37,0.466,0.649,-40.76,0.353,41.8,799,0.1642
7,4,18,200,200,0,10,25,14.49,0.468,0.65,-41.38,0.35,41.8,673,0.1639
8,4,18,250,200,0,10,26,14.12,0.455,0.635,-39.26,0.36,42.9,786,0.1636
7,3,8,100,200,0,10,15,14.39,0.464,0.637,-40.82,0.352,40.7,1411,0.1634
15,4,18,100,200,100,10,33,12.79,0.425,0.57,-33.28,0.384,40.7,3405,0.1634
