effective_date,ticker,sector
2019-09-27,TMCV,Capital Goods
2019-09-27,TMPV,Automobile and Auto Components
2019-09-27,TORNTPHARM,Healthcare
2019-09-27,TORNTPOWER,Power
2019-09-27,TRENT,Consumer Services
2019-09-27,TVSMOTOR,Automobile and Auto Components
2019-09-27,UBL,Fast Moving Consumer Goods
2019-09-27,ULTRACEMCO,Construction Materials
2019-09-27,UNIONBANK,Financial Services
2019-09-27,UNITDSPR,Fast Moving Consumer Goods
2019-09-27,UPL,Chemicals
2019-09-27,VBL,Fast Moving Consumer Goods
2019-09-27,VEDL,Metals & Mining
2019-09-27,VMM,Consumer Services
2019-09-27,VOLTAS,Consumer Durables
2019-09-27,WAAREEENER,Capital Goods
2019-09-27,WIPRO,Information Technology
2019-09-27,YESBANK,Financial Services
2019-09-27,ZYDUSLIFE,Healthcare
2019-12-27,360ONE,Financial Services
2019-12-27,3MINDIA,Diversified
2019-12-27,ABBOTINDIA,Healthcare
2019-12-27,ABCAPITAL,Financial Services
2019-12-27,ACC,Construction Materials
2019-12-27,ADANIENSOL,Power
2019-12-27,ADANIENT,Metals & Mining
2019-12-27,ADANIPORTS,Services
2019-12-27,ADANIPOWER,Power
2019-12-27,AIAENG,Capital Goods
2019-12-27,AIIL,Financial Services
2019-12-27,AJANTPHARM,Healthcare
2019-12-27,ALKEM,Healthcare
2019-12-27,AMBUJACEM,Construction Materials
2019-12-27,ANTHEM,Healthcare
2019-12-27,APARINDS,Capital Goods
2019-12-27,APLAPOLLO,Capital Goods
2019-12-27,APOLLOHOSP,Healthcare
2019-12-27,APOLLOTYRE,Automobile and Auto Components
2019-12-27,ASHOKLEY,Capital Goods
2019-12-27,ASIANPAINT,Consumer Durables
2019-12-27,ASTRAL,Capital Goods
2019-12-27,ATGL,Oil Gas & Consumable Fuels
2019-12-27,AUBANK,Financial Services
2019-12-27,AUROPHARMA,Healthcare
2019-12-27,AWL,Fast Moving Consumer Goods
2019-12-27,AXISBANK,Financial Services
2019-12-27,BAJAJ-AUTO,Automobile and Auto Components
2019-12-27,BAJAJFINSV,Financial Services
2019-12-27,BAJAJHFL,Financial Services
2019-12-27,BAJAJHLDNG,Financial Services
2019-12-27,BAJFINANCE,Financial Services
2019-12-27,BALKRISIND,Automobile and Auto Components
2019-12-27,BANKBARODA,Financial Services
2019-12-27,BANKINDIA,Financial Services
2019-12-27,BDL,Capital Goods
2019-12-27,BEL,Capital Goods
2019-12-27,BERGEPAINT,Consumer Durables
2019-12-27,BHARATFORG,Automobile and Auto Components
2019-12-27,BHARTIARTL,Telecommunication
2019-12-27,BHARTIHEXA,Telecommunication
2019-12-27,BHEL,Capital Goods
2019-12-27,BIOCON,Healthcare
2019-12-27,BLUESTARCO,Consumer Durables
2019-12-27,BOSCHLTD,Automobile and Auto Components
2019-12-27,BPCL,Oil Gas & Consumable Fuels
2019-12-27,BRITANNIA,Fast Moving Consumer Goods
2019-12-27,BSE,Financial Services
2019-12-27,CANBK,Financial Services
2019-12-27,CGPOWER,Capital Goods
2019-12-27,CHOLAFIN,Financial Services
2019-12-27,CIPLA,Healthcare
2019-12-27,COALINDIA,Oil Gas & Consumable Fuels
2019-12-27,COCHINSHIP,Capital Goods
2019-12-27,COLPAL,Fast Moving Consumer Goods
2019-12-27,CONCOR,Services
2019-12-27,COROMANDEL,Chemicals
2019-12-27,CRISIL,Financial Services
2019-12-27,CUMMINSIND,Capital Goods
2019-12-27,DABUR,Fast Moving Consumer Goods
2019-12-27,DALBHARAT,Construction Materials
2019-12-27,DIVISLAB,Healthcare
2019-12-27,DIXON,Consumer Durables
2019-12-27,DLF,Realty
2019-12-27,DMART,Consumer Services
2019-12-27,DRREDDY,Healthcare
2019-12-27,EICHERMOT,Automobile and Auto Components
2019-12-27,ENDURANCE,Automobile and Auto Components
2019-12-27,ENRIN,Capital Goods
2019-12-27,ESCORTS,Capital Goods
2019-12-27,ETERNAL,Consumer Services
2019-12-27,EXIDEIND,Automobile and Auto Components
2019-12-27,FCONSUMER,Fast Moving Consumer Goods
2019-12-27,FEDERALBNK,Financial Services
2019-12-27,FLUOROCHEM,Chemicals
2019-12-27,FORTIS,Healthcare
2019-12-27,GAIL,Oil Gas & Consumable Fuels
2019-12-27,GICRE,Financial Services
2019-12-27,GLAXO,Healthcare
2019-12-27,GLENMARK,Healthcare
2019-12-27,GMRAIRPORT,Services
2019-12-27,GODFRYPHLP,Fast Moving Consumer Goods
2019-12-27,GODREJCP,Fast Moving Consumer Goods
2019-12-27,GODREJIND,Diversified
2019-12-27,GODREJPROP,Realty
2019-12-27,GRASIM,Construction Materials
2019-12-27,GROWW,Financial Services
2019-12-27,GVT&D,Capital Goods
2019-12-27,HAL,Capital Goods
2019-12-27,HAVELLS,Consumer Durables
2019-12-27,HCLTECH,Information Technology
2019-12-27,HDBFS,Financial Services
2019-12-27,HDFCAMC,Financial Services
2019-12-27,HDFCBANK,Financial Services
2019-12-27,HDFCLIFE,Financial Services
2019-12-27,HEG,Metals & Mining
2019-12-27,HEROMOTOCO,Automobile and Auto Components
2019-12-27,HEXT,Information Technology
2019-12-27,HINDALCO,Metals & Mining
2019-12-27,HINDPETRO,Oil Gas & Consumable Fuels
2019-12-27,HINDUNILVR,Fast Moving Consumer Goods
2019-12-27,HINDZINC,Metals & Mining
2019-12-27,HONAUT,Capital Goods
2019-12-27,HUDCO,Financial Services
2019-12-27,HYUNDAI,Automobile and Auto Components
2019-12-27,ICICIAMC,Financial Services
2019-12-27,ICICIBANK,Financial Services
2019-12-27,ICICIGI,Financial Services
2019-12-27,ICICIPRULI,Financial Services
2019-12-27,IDEA,Telecommunication
2019-12-27,IDFCFIRSTB,Financial Services
2019-12-27,INDHOTEL,Consumer Services
2019-12-27,INDIANB,Financial Services
2019-12-27,INDIGO,Services
2019-12-27,INDUSINDBK,Financial Services
2019-12-27,INDUSTOWER,Telecommunication
2019-12-27,INFY,Information Technology
2019-12-27,IOC,Oil Gas & Consumable Fuels
2019-12-27,IPCALAB,Healthcare
2019-12-27,IREDA,Financial Services
2019-12-27,IRFC,Financial Services
2019-12-27,ITC,Fast Moving Consumer Goods
2019-12-27,ITCHOTELS,Consumer Services
2019-12-27,JINDALSTEL,Metals & Mining
2019-12-27,JIOFIN,Financial Services
2019-12-27,JSL,Metals & Mining
2019-12-27,JSWENERGY,Power
2019-12-27,JSWINFRA,Services
2019-12-27,JSWSTEEL,Metals & Mining
2019-12-27,JUBLFOOD,Consumer Services
2019-12-27,KALYANKJIL,Consumer Durables
2019-12-27,KEI,Capital Goods
2019-12-27,KOTAKBANK,Financial Services
2019-12-27,KPITTECH,Information Technology
2019-12-27,KPRMILL,Textiles
2019-12-27,KRBL,Fast Moving Consumer Goods
2019-12-27,LAURUSLABS,Healthcare
2019-12-27,LENSKART,Consumer Services
2019-12-27,LGEINDIA,Consumer Durables
2019-12-27,LICHSGFIN,Financial Services
2019-12-27,LICI,Financial Services
2019-12-27,LINDEINDIA,Chemicals
2019-12-27,LLOYDSME,Metals & Mining
2019-12-27,LODHA,Realty
2019-12-27,LT,Construction
2019-12-27,LTF,Financial Services
2019-12-27,LTM,Information Technology
2019-12-27,LTTS,Information Technology
2019-12-27,LUPIN,Healthcare
2019-12-27,M&M,Automobile and Auto Components
2019-12-27,M&MFIN,Financial Services
2019-12-27,MAHABANK,Financial Services
2019-12-27,MAHINDCIE,Automobile and Auto Components
2019-12-27,MANKIND,Healthcare
2019-12-27,MARICO,Fast Moving Consumer Goods
2019-12-27,MARUTI,Automobile and Auto Components
2019-12-27,MAXHEALTH,Healthcare
2019-12-27,MAZDOCK,Capital Goods
2019-12-27,MCX,Financial Services
2019-12-27,MEDANTA,Healthcare
2019-12-27,MFSL,Financial Services
2019-12-27,MOTHERSON,Automobile and Auto Components
2019-12-27,MOTILALOFS,Financial Services
2019-12-27,MPHASIS,Information Technology
2019-12-27,MRF,Automobile and Auto Components
2019-12-27,MUTHOOTFIN,Financial Services
2019-12-27,NAM-INDIA,Financial Services
2019-12-27,NATIONALUM,Metals & Mining
2019-12-27,NAUKRI,Consumer Services
2019-12-27,NESTLEIND,Fast Moving Consumer Goods
2019-12-27,NHPC,Power
2019-12-27,NIACL,Financial Services
2019-12-27,NLCINDIA,Power
2019-12-27,NMDC,Metals & Mining
2019-12-27,NTPC,Power
2019-12-27,NTPCGREEN,Power
2019-12-27,NYKAA,Consumer Services
2019-12-27,OBEROIRLTY,Realty
2019-12-27,OFSS,Information Technology
2019-12-27,OIL,Oil Gas & Consumable Fuels
2019-12-27,ONGC,Oil Gas & Consumable Fuels
2019-12-27,PAGEIND,Textiles
2019-12-27,PATANJALI,Fast Moving Consumer Goods
2019-12-27,PAYTM,Financial Services
2019-12-27,PERSISTENT,Information Technology
2019-12-27,PETRONET,Oil Gas & Consumable Fuels
2019-12-27,PFC,Financial Services
2019-12-27,PHOENIXLTD,Realty
2019-12-27,PIDILITIND,Chemicals
2019-12-27,PIIND,Chemicals
2019-12-27,PNB,Financial Services
2019-12-27,POLICYBZR,Financial Services
2019-12-27,POLYCAB,Capital Goods
2019-12-27,POWERGRID,Power
2019-12-27,POWERINDIA,Capital Goods
2019-12-27,PREMIERENE,Capital Goods
2019-12-27,PRESTIGE,Realty
2019-12-27,RADICO,Fast Moving Consumer Goods
2019-12-27,RECLTD,Financial Services
2019-12-27,RELIANCE,Oil Gas & Consumable Fuels
2019-12-27,RVNL,Construction
2019-12-27,SAIL,Metals & Mining
2019-12-27,SBILIFE,Financial Services
2019-12-27,SBIN,Financial Services
2019-12-27,SCHAEFFLER,Automobile and Auto Components
2019-12-27,SHREECEM,Construction Materials
2019-12-27,SHRIRAMFIN,Financial Services
2019-12-27,SIEMENS,Capital Goods
2019-12-27,SJVN,Power
2019-12-27,SOLARINDS,Chemicals
2019-12-27,SRF,Chemicals
2019-12-27,SUNDARMFIN,Financial Services
2019-12-27,SUNPHARMA,Healthcare
2019-12-27,SUPREMEIND,Capital Goods
2019-12-27,SUZLON,Capital Goods
2019-12-27,SWIGGY,Consumer Services
2019-12-27,TATACAP,Financial Services
2019-12-27,TATACONSUM,Fast Moving Consumer Goods
2019-12-27,TATAELXSI,Information Technology
2019-12-27,TATAINVEST,Financial Services
2019-12-27,TATAPOWER,Power
2019-12-27,TATASTEEL,Metals & Mining
2019-12-27,TCS,Information Technology
2019-12-27,TECHM,Information Technology
2019-12-27,THERMAX,Capital Goods
2019-12-27,TIINDIA,Automobile and Auto Components
2019-12-27,TITAN,Consumer Durables
2019-12-27,TMCV,Capital Goods
2019-12-27,TMPV,Automobile and Auto Components
2019-12-27,TORNTPHARM,Healthcare
2019-12-27,TORNTPOWER,Power
2019-12-27,TRENT,Consumer Services
2019-12-27,TVSMOTOR,Automobile and Auto Components
2019-12-27,UBL,Fast Moving Consumer Goods
2019-12-27,ULTRACEMCO,Construction Materials
2019-12-27,UNIONBANK,Financial Services
2019-12-27,UNITDSPR,Fast Moving Consumer Goods
2019-12-27,UPL,Chemicals
2019-12-27,VBL,Fast Moving Consumer Goods
2019-12-27,VEDL,Metals & Mining
2019-12-27,VMM,Consumer Services
2019-12-27,VOLTAS,Consumer Durables
2019-12-27,WAAREEENER,Capital Goods
2019-12-27,WIPRO,Information Technology
2019-12-27,YESBANK,Financial Services
2019-12-27,ZYDUSLIFE,Healthcare
2020-03-19,360ONE,Financial Services
2020-03-19,3MINDIA,Diversified
2020-03-19,ABBOTINDIA,Healthcare
2020-03-19,ABCAPITAL,Financial Services
2020-03-19,ACC,Construction Materials
2020-03-19,ADANIENSOL,Power
2020-03-19,ADANIENT,Metals & Mining
2020-03-19,ADANIGREEN,Power
2020-03-19,ADANIPORTS,Services
2020-03-19,ADANIPOWER,Power
2020-03-19,AIAENG,Capital Goods
2020-03-19,AIIL,Financial Services
2020-03-19,AJANTPHARM,Healthcare
2020-03-19,ALKEM,Healthcare
2020-03-19,AMBUJACEM,Construction Materials
2020-03-19,ANTHEM,Healthcare
2020-03-19,APARINDS,Capital Goods
2020-03-19,APLAPOLLO,Capital Goods
2020-03-19,APOLLOHOSP,Healthcare
2020-03-19,APOLLOTYRE,Automobile and Auto Components
2020-03-19,ASHOKLEY,Capital Goods
2020-03-19,ASIANPAINT,Consumer Durables
2020-03-19,ASTRAL,Capital Goods
2020-03-19,ATGL,Oil Gas & Consumable Fuels
2020-03-19,AUBANK,Financial Services
2020-03-19,AUROPHARMA,Healthcare
2020-03-19,AWL,Fast Moving Consumer Goods
2020-03-19,AXISBANK,Financial Services
2020-03-19,BAJAJ-AUTO,Automobile and Auto Components
2020-03-19,BAJAJFINSV,Financial Services
2020-03-19,BAJAJHFL,Financial Services
2020-03-19,BAJAJHLDNG,Financial Services
2020-03-19,BAJFINANCE,Financial Services
2020-03-19,BALKRISIND,Automobile and Auto Components
2020-03-19,BANKBARODA,Financial Services
2020-03-19,BANKINDIA,Financial Services
2020-03-19,BDL,Capital Goods
2020-03-19,BEL,Capital Goods
2020-03-19,BERGEPAINT,Consumer Durables
2020-03-19,BHARATFORG,Automobile and Auto Components
2020-03-19,BHARTIARTL,Telecommunication
2020-03-19,BHARTIHEXA,Telecommunication
2020-03-19,BHEL,Capital Goods
2020-03-19,BIOCON,Healthcare
2020-03-19,BLUESTARCO,Consumer Durables
2020-03-19,BOSCHLTD,Automobile and Auto Components
2020-03-19,BPCL,Oil Gas & Consumable Fuels
2020-03-19,BRITANNIA,Fast Moving Consumer Goods
2020-03-19,BSE,Financial Services
2020-03-19,CANBK,Financial Services
2020-03-19,CGPOWER,Capital Goods
2020-03-19,CHOLAFIN,Financial Services
2020-03-19,CIPLA,Healthcare
2020-03-19,COALINDIA,Oil Gas & Consumable Fuels
2020-03-19,COCHINSHIP,Capital Goods
2020-03-19,COLPAL,Fast Moving Consumer Goods
2020-03-19,CONCOR,Services
2020-03-19,COROMANDEL,Chemicals
2020-03-19,CRISIL,Financial Services
2020-03-19,CUMMINSIND,Capital Goods
2020-03-19,DABUR,Fast Moving Consumer Goods
2020-03-19,DALBHARAT,Construction Materials
2020-03-19,DIVISLAB,Healthcare
2020-03-19,DIXON,Consumer Durables
2020-03-19,DLF,Realty
2020-03-19,DMART,Consumer Services
2020-03-19,DRREDDY,Healthcare
2020-03-19,EICHERMOT,Automobile and Auto Components
2020-03-19,ENDURANCE,Automobile and Auto Components
2020-03-19,ENRIN,Capital Goods
2020-03-19,ESCORTS,Capital Goods
2020-03-19,ETERNAL,Consumer Services
2020-03-19,EXIDEIND,Automobile and Auto Components
2020-03-19,FCONSUMER,Fast Moving Consumer Goods
2020-03-19,FEDERALBNK,Financial Services
2020-03-19,FLUOROCHEM,Chemicals
2020-03-19,FORTIS,Healthcare
2020-03-19,GAIL,Oil Gas & Consumable Fuels
2020-03-19,GICRE,Financial Services
2020-03-19,GLAXO,Healthcare
2020-03-19,GLENMARK,Healthcare
2020-03-19,GMRAIRPORT,Services
2020-03-19,GODFRYPHLP,Fast Moving Consumer Goods
2020-03-19,GODREJCP,Fast Moving Consumer Goods
2020-03-19,GODREJIND,Diversified
2020-03-19,GODREJPROP,Realty
2020-03-19,GRASIM,Construction Materials
2020-03-19,GROWW,Financial Services
2020-03-19,GVT&D,Capital Goods
2020-03-19,HAL,Capital Goods
2020-03-19,HAVELLS,Consumer Durables
2020-03-19,HCLTECH,Information Technology
2020-03-19,HDBFS,Financial Services
2020-03-19,HDFCAMC,Financial Services
2020-03-19,HDFCBANK,Financial Services
2020-03-19,HDFCLIFE,Financial Services
2020-03-19,HEG,Metals & Mining
2020-03-19,HEROMOTOCO,Automobile and Auto Components
2020-03-19,HEXT,Information Technology
2020-03-19,HINDALCO,Metals & Mining
2020-03-19,HINDPETRO,Oil Gas & Consumable Fuels
2020-03-19,HINDUNILVR,Fast Moving Consumer Goods
2020-03-19,HINDZINC,Metals & Mining
2020-03-19,HONAUT,Capital Goods
2020-03-19,HUDCO,Financial Services
2020-03-19,HYUNDAI,Automobile and Auto Components
2020-03-19,ICICIAMC,Financial Services
2020-03-19,ICICIBANK,Financial Services
2020-03-19,ICICIGI,Financial Services
2020-03-19,ICICIPRULI,Financial Services
2020-03-19,IDEA,Telecommunication
2020-03-19,IDFCFIRSTB,Financial Services
2020-03-19,INDHOTEL,Consumer Services
2020-03-19,INDIANB,Financial Services
2020-03-19,INDIGO,Services
2020-03-19,INDUSINDBK,Financial Services
2020-03-19,INDUSTOWER,Telecommunication
2020-03-19,INFY,Information Technology
2020-03-19,IOC,Oil Gas & Consumable Fuels
2020-03-19,IPCALAB,Healthcare
2020-03-19,IREDA,Financial Services
2020-03-19,IRFC,Financial Services
2020-03-19,ITC,Fast Moving Consumer Goods
2020-03-19,ITCHOTELS,Consumer Services
2020-03-19,JINDALSTEL,Metals & Mining
2020-03-19,JIOFIN,Financial Services
2020-03-19,JSL,Metals & Mining
2020-03-19,JSWENERGY,Power
2020-03-19,JSWINFRA,Services
2020-03-19,JSWSTEEL,Metals & Mining
2020-03-19,JUBLFOOD,Consumer Services
2020-03-19,KALYANKJIL,Consumer Durables
2020-03-19,KEI,Capital Goods
2020-03-19,KOTAKBANK,Financial Services
2020-03-19,KPITTECH,Information Technology
2020-03-19,KPRMILL,Textiles
2020-03-19,KRBL,Fast Moving Consumer Goods
2020-03-19,LAURUSLABS,Healthcare
2020-03-19,LENSKART,Consumer Services
2020-03-19,LGEINDIA,Consumer Durables
2020-03-19,LICHSGFIN,Financial Services
2020-03-19,LICI,Financial Services
2020-03-19,LINDEINDIA,Chemicals
2020-03-19,LLOYDSME,Metals & Mining
2020-03-19,LODHA,Realty
2020-03-19,LT,Construction
2020-03-19,LTF,Financial Services
2020-03-19,LTM,Information Technology
2020-03-19,LTTS,Information Technology
2020-03-19,LUPIN,Healthcare
2020-03-19,M&M,Automobile and Auto Components
2020-03-19,M&MFIN,Financial Services
2020-03-19,MAHABANK,Financial Services
2020-03-19,MAHINDCIE,Automobile and Auto Components
2020-03-19,MANKIND,Healthcare
2020-03-19,MARICO,Fast Moving Consumer Goods
2020-03-19,MARUTI,Automobile and Auto Components
2020-03-19,MAXHEALTH,Healthcare
2020-03-19,MAZDOCK,Capital Goods
2020-03-19,MCX,Financial Services
2020-03-19,MEDANTA,Healthcare
2020-03-19,MFSL,Financial Services
2020-03-19,MOTHERSON,Automobile and Auto Components
2020-03-19,MOTILALOFS,Financial Services
2020-03-19,MPHASIS,Information Technology
2020-03-19,MRF,Automobile and Auto Components
2020-03-19,MUTHOOTFIN,Financial Services
2020-03-19,NAM-INDIA,Financial Services
2020-03-19,NATIONALUM,Metals & Mining
2020-03-19,NAUKRI,Consumer Services
2020-03-19,NESTLEIND,Fast Moving Consumer Goods
2020-03-19,NHPC,Power
2020-03-19,NIACL,Financial Services
2020-03-19,NLCINDIA,Power
2020-03-19,NMDC,Metals & Mining
2020-03-19,NTPC,Power
2020-03-19,NTPCGREEN,Power
2020-03-19,NYKAA,Consumer Services
2020-03-19,OBEROIRLTY,Realty
2020-03-19,OFSS,Information Technology
2020-03-19,OIL,Oil Gas & Consumable Fuels
2020-03-19,ONGC,Oil Gas & Consumable Fuels
2020-03-19,PAGEIND,Textiles
2020-03-19,PATANJALI,Fast Moving Consumer Goods
2020-03-19,PAYTM,Financial Services
2020-03-19,PERSISTENT,Information Technology
2020-03-19,PETRONET,Oil Gas & Consumable Fuels
2020-03-19,PFC,Financial Services
2020-03-19,PHOENIXLTD,Realty
2020-03-19,PIDILITIND,Chemicals
2020-03-19,PIIND,Chemicals
2020-03-19,PNB,Financial Services
2020-03-19,POLICYBZR,Financial Services
2020-03-19,POLYCAB,Capital Goods
2020-03-19,POWERGRID,Power
2020-03-19,POWERINDIA,Capital Goods
2020-03-19,PREMIERENE,Capital Goods
2020-03-19,PRESTIGE,Realty
2020-03-19,RADICO,Fast Moving Consumer Goods
2020-03-19,RECLTD,Financial Services
2020-03-19,RELIANCE,Oil Gas & Consumable Fuels
2020-03-19,RVNL,Construction
2020-03-19,SAIL,Metals & Mining
2020-03-19,SBILIFE,Financial Services
2020-03-19,SBIN,Financial Services
2020-03-19,SCHAEFFLER,Automobile and Auto Components
2020-03-19,SHREECEM,Construction Materials
2020-03-19,SHRIRAMFIN,Financial Services
2020-03-19,SIEMENS,Capital Goods
2020-03-19,SJVN,Power
2020-03-19,SOLARINDS,Chemicals
2020-03-19,SRF,Chemicals
2020-03-19,SUNDARMFIN,Financial Services
2020-03-19,SUNPHARMA,Healthcare
2020-03-19,SUPREMEIND,Capital Goods
2020-03-19,SUZLON,Capital Goods
2020-03-19,SWIGGY,Consumer Services
2020-03-19,TATACAP,Financial Services
2020-03-19,TATACONSUM,Fast Moving Consumer Goods
2020-03-19,TATAELXSI,Information Technology
2020-03-19,TATAINVEST,Financial Services
2020-03-19,TATAPOWER,Power
2020-03-19,TATASTEEL,Metals & Mining
2020-03-19,TCS,Information Technology
2020-03-19,TECHM,Information Technology
2020-03-19,THERMAX,Capital Goods
2020-03-19,TIINDIA,Automobile and Auto Components
2020-03-19,TITAN,Consumer Durables
2020-03-19,TMCV,Capital Goods
2020-03-19,TMPV,Automobile and Auto Components
2020-03-19,TORNTPHARM,Healthcare
2020-03-19,TORNTPOWER,Power
2020-03-19,TRENT,Consumer Services
2020-03-19,TVSMOTOR,Automobile and Auto Components
2020-03-19,UBL,Fast Moving Consumer Goods
2020-03-19,ULTRACEMCO,Construction Materials
2020-03-19,UNIONBANK,Financial Services
2020-03-19,UNITDSPR,Fast Moving Consumer Goods
2020-03-19,UPL,Chemicals
2020-03-19,VBL,Fast Moving Consumer Goods
2020-03-19,VEDL,Metals & Mining
2020-03-19,VMM,Consumer Services
2020-03-19,VOLTAS,Consumer Durables
2020-03-19,WAAREEENER,Capital Goods
2020-03-19,WIPRO,Information Technology
2020-03-19,YESBANK,Financial Services
2020-03-19,ZYDUSLIFE,Healthcare
2020-06-26,360ONE,Financial Services
2020-06-26,3MINDIA,Diversified
2020-06-26,ABB,Capital Goods
2020-06-26,ABBOTINDIA,Healthcare
2020-06-26,ABCAPITAL,Financial Services
2020-06-26,ACC,Construction Materials
2020-06-26,ADANIENSOL,Power
2020-06-26,ADANIENT,Metals & Mining
2020-06-26,ADANIGREEN,Power
2020-06-26,ADANIPORTS,Services
2020-06-26,ADANIPOWER,Power
2020-06-26,AIAENG,Capital Goods
2020-06-26,AIIL,Financial Services
2020-06-26,AJANTPHARM,Healthcare
2020-06-26,ALKEM,Healthcare
2020-06-26,AMBUJACEM,Construction Materials
2020-06-26,ANTHEM,Healthcare
2020-06-26,APARINDS,Capital Goods
2020-06-26,APLAPOLLO,Capital Goods
2020-06-26,APOLLOHOSP,Healthcare
2020-06-26,APOLLOTYRE,Automobile and Auto Components
2020-06-26,ASHOKLEY,Capital Goods
2020-06-26,ASIANPAINT,Consumer Durables
2020-06-26,ASTRAL,Capital Goods
2020-06-26,ATGL,Oil Gas & Consumable Fuels
2020-06-26,AUBANK,Financial Services
2020-06-26,AUROPHARMA,Healthcare
2020-06-26,AWL,Fast Moving Consumer Goods
2020-06-26,AXISBANK,Financial Services
2020-06-26,BAJAJ-AUTO,Automobile and Auto Components
2020-06-26,BAJAJFINSV,Financial Services
2020-06-26,BAJAJHFL,Financial Services
2020-06-26,BAJAJHLDNG,Financial Services
2020-06-26,BAJFINANCE,Financial Services
2020-06-26,BALKRISIND,Automobile and Auto Components
2020-06-26,BANKBARODA,Financial Services
2020-06-26,BANKINDIA,Financial Services
2020-06-26,BDL,Capital Goods
2020-06-26,BEL,Capital Goods
2020-06-26,BERGEPAINT,Consumer Durables
2020-06-26,BHARATFORG,Automobile and Auto Components
2020-06-26,BHARTIARTL,Telecommunication
2020-06-26,BHARTIHEXA,Telecommunication
2020-06-26,BHEL,Capital Goods
2020-06-26,BIOCON,Healthcare
2020-06-26,BLUESTARCO,Consumer Durables
2020-06-26,BOSCHLTD,Automobile and Auto Components
2020-06-26,BPCL,Oil Gas & Consumable Fuels
2020-06-26,BRITANNIA,Fast Moving Consumer Goods
2020-06-26,BSE,Financial Services
2020-06-26,CANBK,Financial Services
2020-06-26,CGPOWER,Capital Goods
2020-06-26,CHOLAFIN,Financial Services
2020-06-26,CIPLA,Healthcare
2020-06-26,COALINDIA,Oil Gas & Consumable Fuels
2020-06-26,COCHINSHIP,Capital Goods
2020-06-26,COFORGE,Information Technology
2020-06-26,COLPAL,Fast Moving Consumer Goods
2020-06-26,CONCOR,Services
2020-06-26,COROMANDEL,Chemicals
